Student ID,Student Name,Gender,Birthday,Social ID,Main Class,Password
20127323,Trinh Van Hung,Male,17/10/2002,11010488573,20CLC03,12345678
20127575,Bui Thi Thuy Linh,Female,6/6/2002,1.08759E+11,20CLC03,12345678
20127497,Luu Van Tuan,Male,21/1/2002,31715937853,20CLC03,12345678
20127403,Ngo Thi Thu Trang,Female,14/7/2002,6.76335E+11,20CLC03,12345678
20127755,Phan Van Nam,Male,28/3/2002,2.43292E+11,20CLC03,12345678
20127258,Dinh Thi Thu Ha,Female,8/12/2002,2.47257E+11,20CLC03,12345678
20127716,Huynh Van Hieu,Male,1/10/2002,1.14264E+11,20CLC03,12345678
20127541,Tran Thi Thu Huong,Female,16/5/2002,6.62722E+11,20CLC03,12345678
20127807,Nguyen Van Khanh,Male,9/2/2002,8.93477E+11,20CLC03,12345678
20127858,Ho Thi Thanh Thao,Female,25/9/2002,9.61312E+11,20CLC03,12345678
20127572,Vo Van Trung,Male,15/4/2002,9.67595E+11,20CLC03,12345678
20127356,Le Thi My Linh,Female,6/12/2002,41332194585,20CLC03,12345678
20127384,Truong Van Huy,Male,31/7/2002,7.09333E+11,20CLC03,12345678
20127286,Nguyen Thi Thu Hang,Female,18/3/2002,3.17021E+11,20CLC03,12345678
20127632,Tran Van Phuong,Male,5/11/2002,26602763675,20CLC03,12345678
20127363,Le Thi Huong,Female,24/6/2002,2.1422E+11,20CLC03,12345678
20127887,Pham Van Nam,Male,11/2/2002,67654049097,20CLC03,12345678
20127987,Hoang Thi Phuong Thao,Female,3/8/2002,3.51406E+11,20CLC03,12345678
20127498,Vo Van Anh,Male,20/1/2002,5.82196E+11,20CLC03,12345678
20127693,Do Thi Lan,Female,13/10/2002,7.21249E+11,20CLC03,12345678
20127606,Trinh Van An,Male,26/5/2002,8.2387E+11,20CLC03,12345678
20127494,Bui Thi Hoa,Female,12/3/2002,7.64211E+11,20CLC03,12345678
20127456,Luu Van Anh,Male,7/9/2002,2.45254E+11,20CLC03,12345678
20127630,Ngo Thi Thu Huyen,Female,19/4/2002,4.46621E+11,20CLC03,12345678
20127945,Phan Van Quan,Male,8/12/2002,6.81622E+11,20CLC03,12345678
20127620,Dinh Thi Kim Anh,Female,24/7/2002,4.26298E+11,20CLC03,12345678
20127584,Huynh Van Anh,Male,10/2/2002,7.77652E+11,20CLC03,12345678
20127730,Tran Thi Thanh Thao,Female,5/10/2002,4.62557E+11,20CLC03,12345678
20127490,Nguyen Van Anh,Male,21/5/2002,8.34183E+11,20CLC03,12345678
20127445,Ho Thi Thu Huong,Female,13/1/2002,7.46865E+11,20CLC03,12345678
20127650,Vo Van Minh,Male,28/8/2002,6.70122E+11,20CLC03,12345678
20127266,Le Thi Hong,Female,14/4/2002,2.52127E+11,20CLC03,12345678
20127238,Truong Van Anh,Male,7/12/2002,2.97893E+11,20CLC03,12345678
20127320,Nguyen Thi Thanh Huong,Female,19/9/2002,44682688523,20CLC03,12345678
20127309,Tran Van Huy,Male,3/6/2002,3.85435E+11,20CLC03,12345678
20127290,Le Thi Mai Anh,Female,9/11/2002,5.9356E+11,20CLC03,12345678
20127603,Pham Van Hieu,Male,26/2/2002,1.15604E+11,20CLC03,12345678
20127928,Hoang Thi Thu Trang,Female,12/8/2002,4.72159E+11,20CLC03,12345678
20127777,Vo Van Hoang,Male,2/4/2002,3.16375E+11,20CLC03,12345678
20127810,Do Thi Thu Huong,Female,15/12/2002,4.5942E+11,20CLC03,12345678
20127870,Trinh Van Anh,Male,8/9/2002,9.95297E+11,20CLC03,12345678
21127180,Le Thi Hong,Male,8/7/2003,99474404422,21CLC01,12345678
21127928,Truong Van Anh,Female,23/4/2003,9.69265E+11,21CLC01,12345678
21127889,Nguyen Thi Thanh Huong,Male,9/9/2003,1.44243E+11,21CLC01,12345678
21127561,Tran Van Huy,Female,13/2/2003,6.7554E+11,21CLC01,12345678
21127825,Le Thi Mai Anh,Male,28/10/2003,6.75066E+11,21CLC01,12345678
21127210,Pham Van Hieu,Female,19/6/2003,6.24436E+11,21CLC01,12345678
21127877,Hoang Thi Thu Trang,Male,8/1/2003,4.82855E+11,21CLC01,12345678
21127999,Vo Van Hoang,Female,14/12/2003,1.18927E+11,21CLC01,12345678
21127365,Do Thi Thu Huong,Male,25/3/2003,6.0909E+11,21CLC01,12345678
21127712,Trinh Van Anh,Female,6/8/2003,9.44333E+11,21CLC01,12345678
21127750,Bui Thi Thanh Thuy,Male,10/5/2003,4.59149E+11,21CLC01,12345678
21127743,Luu Van Hoang,Female,7/11/2003,5.95865E+11,21CLC01,12345678
21127564,Ngo Thi Thu Thao,Male,20/9/2003,88166660054,21CLC01,12345678
21127598,Phan Van Hung,Female,3/2/2003,2.52559E+11,21CLC01,12345678
21127894,Dinh Thi Ngoc Anh,Male,12/7/2003,2.07118E+11,21CLC01,12345678
21127851,Huynh Van Huy,Female,29/1/2003,8.18132E+11,21CLC01,12345678
21127806,Tran Thi Kim Anh,Male,17/6/2003,9.33042E+11,21CLC01,12345678
21127872,Nguyen Van Hieu,Female,11/4/2003,5.58712E+11,21CLC01,12345678
21127399,Ho Thi Thu Ha,Male,2/8/2003,7.99582E+11,21CLC01,12345678
21127901,Vo Van Anh,Female,16/12/2003,8.71017E+11,21CLC01,12345678
21127438,Le Thi Thuy Trang,Male,24/10/2003,6.68617E+11,21CLC01,12345678
21127166,Truong Van Hieu,Female,22/3/2003,4.96206E+11,21CLC01,12345678
21127782,Nguyen Thi Kim Anh,Male,9/7/2003,7.98058E+11,21CLC01,12345678
21127415,Tran Van Hieu,Female,5/6/2003,9.21188E+11,21CLC01,12345678
21127829,Le Thi Bich Ngoc,Male,21/11/2003,9.749E+11,21CLC01,12345678
21127631,Pham Van Hoang,Female,1/2/2003,9.39682E+11,21CLC01,12345678
21127538,Hoang Thi Thu Ha,Male,28/9/2003,9.28754E+11,21CLC01,12345678
21127339,Vo Van Hieu,Female,14/8/2003,9.30245E+11,21CLC01,12345678
21127930,Do Thi Mai Anh,Male,7/4/2003,7.87717E+11,21CLC01,12345678
21127715,Trinh Van Hung,Female,19/1/2003,4.35458E+11,21CLC01,12345678
21127888,Bui Thi Thuy Linh,Male,23/5/2003,9.72308E+11,21CLC01,12345678
21127172,Luu Van Tuan,Female,12/10/2003,2.16927E+11,21CLC01,12345678
21127567,Ngo Thi Thu Trang,Male,8/3/2003,1.5612E+11,21CLC01,12345678
21127121,Phan Van Nam,Female,2/9/2003,7.35224E+11,21CLC01,12345678
21127915,Dinh Thi Thu Ha,Male,11/6/2003,5.50542E+11,21CLC01,12345678
21127187,Huynh Van Hieu,Female,15/12/2003,7.19241E+11,21CLC01,12345678
21127366,Tran Thi Thu Huong,Male,26/8/2003,2.03805E+11,21CLC01,12345678
21127433,Nguyen Van Khanh,Female,18/4/2003,2.38534E+11,21CLC01,12345678
21127873,Ho Thi Thanh Thao,Male,3/11/2003,6.67262E+11,21CLC01,12345678
21127269,Vo Van Trung,Female,20/7/2003,9.81295E+11,21CLC01,12345678
21127826,Le Thi My Linh,Male,9/2/2003,5.50101E+11,21CLC01,12345678
21127293,Truong Van Huy,Female,5/10/2003,4.87845E+11,21CLC01,12345678
21127548,Nguyen Thi Thu Hang,Male,24/6/2003,1.87891E+11,21CLC01,12345678
21127149,Tran Van Phuong,Female,13/1/2003,47395977348,21CLC01,12345678
21127868,Le Thi Huong,Male,17/3/2003,3.70751E+11,21CLC01,12345678
21127795,Pham Van Nam,Female,30/11/2003,4.11702E+11,21CLC01,12345678
21127864,Hoang Thi Phuong Thao,Male,22/9/2003,2.55253E+11,21CLC01,12345678
21127270,Vo Van Anh,Female,10/5/2003,2.67524E+11,21CLC01,12345678
21127467,Do Thi Lan,Male,6/7/2003,5.47931E+11,21CLC01,12345678
21127736,Trinh Van An,Female,21/12/2003,8.0193E+11,21CLC01,12345678
21127276,Bui Thi Hoa,Male,1/10/2003,4.58939E+11,21CLC02,12345678
21127652,Luu Van Anh,Female,8/4/2003,9.2275E+11,21CLC02,12345678
21127958,Ngo Thi Thu Huyen,Male,18/2/2003,8.34723E+11,21CLC02,12345678
21127807,Phan Van Quan,Female,11/8/2003,73658664672,21CLC02,12345678
21127218,Dinh Thi Kim Anh,Male,28/3/2003,3.12702E+11,21CLC02,12345678
21127338,Huynh Van Anh,Female,15/6/2003,5.91978E+11,21CLC02,12345678
21127975,Tran Thi Thanh Thao,Male,7/1/2003,1.55864E+11,21CLC02,12345678
21127254,Nguyen Van Anh,Female,25/11/2003,7.11175E+11,21CLC02,12345678
21127992,Ho Thi Thu Huong,Male,3/9/2003,6.63455E+11,21CLC02,12345678
21127325,Vo Van Minh,Female,17/5/2003,2.38431E+11,21CLC02,12345678
21127839,Le Thi Hong,Male,12/10/2003,6.90365E+11,21CLC02,12345678
21127390,Truong Van Anh,Female,22/7/2003,6.2825E+11,21CLC02,12345678
21127879,Nguyen Thi Thanh Huong,Male,5/4/2003,2.81545E+11,21CLC02,12345678
21127153,Tran Van Huy,Female,19/1/2003,7.91901E+11,21CLC02,12345678
21127943,Le Thi Mai Anh,Male,9/11/2003,7.86388E+11,21CLC02,12345678
21127241,Pham Van Hieu,Female,30/8/2003,2.62988E+11,21CLC02,12345678
21127524,Hoang Thi Thu Trang,Male,14/2/2003,7.99417E+11,21CLC02,12345678
21127724,Vo Van Hoang,Female,24/6/2003,7.35363E+11,21CLC02,12345678
21127987,Do Thi Thu Huong,Male,11/3/2003,6.20897E+11,21CLC02,12345678
21127947,Trinh Van Anh,Female,26/10/2003,1.3887E+11,21CLC02,12345678
21127239,Bui Thi Thanh Thuy,Male,6/7/2003,3.75038E+11,21CLC02,12345678
21127499,Luu Van Hoang,Female,21/12/2003,7.14458E+11,21CLC02,12345678
21127393,Ngo Thi Thu Thao,Male,10/9/2003,6.20227E+11,21CLC02,12345678
21127730,Phan Van Hung,Female,5/5/2003,1.21139E+11,21CLC02,12345678
21127463,Dinh Thi Ngoc Anh,Male,20/2/2003,8.12435E+11,21CLC02,12345678
21127769,Huynh Van Huy,Female,9/8/2003,3.33618E+11,21CLC02,12345678
21127587,Tran Thi Kim Anh,Male,29/4/2003,5.95372E+11,21CLC02,12345678
21127494,Nguyen Van Hieu,Female,17/1/2003,9.74892E+11,21CLC02,12345678
21127627,Ho Thi Thu Ha,Male,7/11/2003,3.96108E+11,21CLC02,12345678
21127717,Vo Van Anh,Female,23/6/2003,1.06149E+11,21CLC02,12345678
21127389,Le Thi Thuy Trang,Male,12/3/2003,7.59459E+11,21CLC02,12345678
21127896,Truong Van Hieu,Female,27/9/2003,2.52673E+11,21CLC02,12345678
21127310,Nguyen Thi Kim Anh,Male,18/5/2003,2.79203E+11,21CLC02,12345678
21127556,Tran Van Hieu,Female,4/1/2003,4.85865E+11,21CLC02,12345678
21127294,Le Thi Bich Ngoc,Male,21/10/2003,3.50526E+11,21CLC02,12345678
21127358,Pham Van Hoang,Female,14/7/2003,73164764938,21CLC02,12345678
21127562,Hoang Thi Thu Ha,Male,3/2/2003,2.8783E+11,21CLC02,12345678
21127921,Vo Van Hieu,Female,11/11/2003,4.26701E+11,21CLC02,12345678
21127569,Do Thi Mai Anh,Male,28/8/2003,7.70166E+11,21CLC02,12345678
21127860,Trinh Van Hung,Female,9/4/2003,9.51835E+11,21CLC02,12345678
21127273,Bui Thi Thuy Linh,Male,23/1/2003,4.95485E+11,21CLC02,12345678
21127765,Luu Van Tuan,Female,6/6/2003,82900899203,21CLC02,12345678
21127812,Ngo Thi Thu Trang,Male,16/12/2003,7.06357E+11,21CLC02,12345678
21127129,Phan Van Nam,Female,2/10/2003,2.50058E+11,21CLC02,12345678
21127222,Dinh Thi Thu Ha,Male,15/5/2003,85299587353,21CLC02,12345678
21127710,Huynh Van Hieu,Female,10/2/2003,4.90178E+11,21CLC02,12345678
21127643,Tran Thi Thu Huong,Male,26/8/2003,3.00655E+11,21CLC02,12345678
21127542,Nguyen Van Khanh,Female,19/3/2003,87490188942,21CLC02,12345678
21127970,Ho Thi Thanh Thao,Female,7/11/2003,4.96252E+11,21CLC02,12345678
21127614,Vo Van Trung,Male,27/6/2003,2.53804E+11,21CLC02,12345678
21127446,Le Thi My Linh,Male,12/4/2003,3.80852E+11,21CLC03,12345678
21127830,Truong Van Huy,Female,8/1/2003,6.55594E+11,21CLC03,12345678
21127682,Nguyen Thi Thu Hang,Male,22/9/2003,7.15212E+11,21CLC03,12345678
21127658,Tran Van Phuong,Female,4/5/2003,4.40307E+11,21CLC03,12345678
21127178,Le Thi Huong,Male,29/1/2003,2.36307E+11,21CLC03,12345678
21127964,Pham Van Nam,Female,11/8/2003,6.04087E+11,21CLC03,12345678
21127380,Hoang Thi Phuong Thao,Male,3/3/2003,2.50946E+11,21CLC03,12345678
21127225,Vo Van Anh,Female,17/10/2003,6.48485E+11,21CLC03,12345678
21127808,Do Thi Lan,Male,6/6/2003,9.62125E+11,21CLC03,12345678
21127771,Trinh Van An,Female,21/1/2003,3.65261E+11,21CLC03,12345678
21127120,Bui Thi Hoa,Male,14/7/2003,1.24717E+11,21CLC03,12345678
21127847,Luu Van Anh,Female,28/3/2003,9.93753E+11,21CLC03,12345678
21127441,Ngo Thi Thu Huyen,Male,8/12/2003,3.65985E+11,21CLC03,12345678
21127189,Phan Van Quan,Female,1/10/2003,3.3399E+11,21CLC03,12345678
21127985,Dinh Thi Kim Anh,Male,16/5/2003,9.5662E+11,21CLC03,12345678
21127322,Huynh Van Anh,Female,9/2/2003,1.6845E+11,21CLC03,12345678
21127206,Tran Thi Thanh Thao,Male,25/9/2003,5.23394E+11,21CLC03,12345678
21127908,Nguyen Van Anh,Female,15/4/2003,38819150190,21CLC03,12345678
21127609,Ho Thi Thu Huong,Male,6/12/2003,83587108441,21CLC03,12345678
21127490,Vo Van Minh,Female,31/7/2003,1.19786E+11,21CLC03,12345678
21127692,Le Thi Hong,Male,18/3/2003,2.38523E+11,21CLC03,12345678
21127335,Truong Van Anh,Female,5/11/2003,8.01455E+11,21CLC03,12345678
21127529,Nguyen Thi Thanh Huong,Male,24/6/2003,8.25641E+11,21CLC03,12345678
21127687,Tran Van Huy,Female,11/2/2003,2.75925E+11,21CLC03,12345678
21127934,Le Thi Mai Anh,Male,3/8/2003,4.22622E+11,21CLC03,12345678
21127836,Pham Van Hieu,Female,20/1/2003,9.56872E+11,21CLC03,12345678
21127259,Hoang Thi Thu Trang,Male,13/10/2003,3.14473E+11,21CLC03,12345678
21127574,Vo Van Hoang,Female,26/5/2003,45599518233,21CLC03,12345678
21127278,Do Thi Thu Huong,Male,12/3/2003,2.6456E+11,21CLC03,12345678
21127481,Trinh Van Anh,Female,7/9/2003,3.64881E+11,21CLC03,12345678
21127665,Bui Thi Thanh Thuy,Male,19/4/2003,7.24397E+11,21CLC03,12345678
21127130,Luu Van Hoang,Female,8/12/2003,8.8393E+11,21CLC03,12345678
21127823,Ngo Thi Thu Thao,Male,24/7/2003,57544563776,21CLC03,12345678
21127941,Phan Van Hung,Female,10/2/2003,2.24341E+11,21CLC03,12345678
21127190,Dinh Thi Ngoc Anh,Male,5/10/2003,1.97549E+11,21CLC03,12345678
21127405,Huynh Van Huy,Female,21/5/2003,7.75058E+11,21CLC03,12345678
21127950,Tran Thi Kim Anh,Male,13/1/2003,2.10331E+11,21CLC03,12345678
21127803,Nguyen Van Hieu,Female,28/8/2003,2.96652E+11,21CLC03,12345678
21127581,Ho Thi Thu Ha,Male,14/4/2003,29659896532,21CLC03,12345678
21127745,Vo Van Anh,Female,7/12/2003,7.60029E+11,21CLC03,12345678
21127283,Le Thi Thuy Trang,Male,19/9/2003,4.59524E+11,21CLC03,12345678
21127318,Truong Van Hieu,Female,3/6/2003,12544338745,21CLC03,12345678
21127248,Nguyen Thi Kim Anh,Male,9/11/2003,3.09261E+11,21CLC03,12345678
21127412,Tran Van Hieu,Female,26/2/2003,4.5765E+11,21CLC03,12345678
21127378,Le Thi Bich Ngoc,Male,12/8/2003,1.21125E+11,21CLC03,12345678
21127758,Pham Van Hoang,Female,2/4/2003,6.48589E+11,21CLC03,12345678
21127793,Hoang Thi Thu Ha,Male,15/12/2003,3.33314E+11,21CLC03,12345678
21127536,Vo Van Hieu,Female,8/9/2003,1.72654E+11,21CLC03,12345678
21127913,Do Thi Mai Anh,Male,24/5/2003,8895113404,21CLC03,12345678
21127156,Trinh Van Hung,Female,5/1/2003,6.38356E+11,21CLC03,12345678
22127178,Le Thi Thuy Trang,Male,4/11/2004,9.24182E+11,22CLC01,12345678
22127924,Tran Thi Bao,Female,23/09/2004,6.16635E+11,22CLC01,12345678
22127563,Le Quoc Cuong,Male,17/07/2004,1.2975E+11,22CLC01,12345678
22127294,Pham Thi Dung,Female,19/06/2004,9.79412E+11,22CLC01,12345678
22127938,Hoang Van Duy,Male,29/08/2004,8.07088E+11,22CLC01,12345678
22127850,Nguyen Thi Ha,Female,9/10/2004,9.08149E+11,22CLC01,12345678
22127521,Tran Van Hieu,Male,2/1/2004,6.59501E+11,22CLC01,12345678
22127685,Le Thi Lan,Female,27/04/2004,52358012002,22CLC01,12345678
22127770,Pham Van Long,Male,8/5/2004,2.7381E+11,22CLC01,12345678
22127375,Hoang Thi Mai,Female,14/02/2004,1.02698E+11,22CLC01,12345678
22127607,Nguyen Van Minh,Male,13/03/2004,2.85976E+11,22CLC01,12345678
22127297,Tran Thi Nga,Female,18/12/2004,4.31207E+11,22CLC01,12345678
22127584,Le Van Phuc,Male,11/7/2004,8.74814E+11,22CLC01,12345678
22127333,Pham Thi Quyen,Female,28/09/2004,95200896351,22CLC01,12345678
22127916,Hoang Van Son,Male,25/08/2004,2.69454E+11,22CLC01,12345678
22127738,Nguyen Thi Thu,Female,1/6/2004,5.88466E+11,22CLC01,12345678
22127695,Tran Van Tuan,Male,26/10/2004,5.21682E+11,22CLC01,12345678
22127781,Le Thi Uyen,Female,5/3/2004,5.37404E+11,22CLC01,12345678
22127968,Pham Van Vinh,Male,22/11/2004,8.01285E+11,22CLC01,12345678
22127381,Hoang Thi Yen,Female,16/01/2004,9.25378E+11,22CLC01,12345678
22127145,Nguyen Van Anh,Male,7/4/2004,2.18094E+11,22CLC01,12345678
22127512,Tran Thi Bich,Female,3/9/2004,7.12331E+11,22CLC01,12345678
22127221,Le Quoc Chinh,Male,21/05/2004,5.57332E+11,22CLC01,12345678
22127462,Pham Thi Dao,Female,12/8/2004,3.65724E+11,22CLC01,12345678
